id,date,latitude,longitude,timestamp,temp,feels_like,humidity,pressure,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,snow_1h,elevation,errors
243,29-06-2010,31.877,-102.2868,1277787600,22.1,22.27,73,1015,5.7,70,0,100,0,0,872,[]
244,29-06-2010,31.7196,-102.3347,1277787600,21.99,22.31,79,1015,3.74,69,0,39,0,0,889,[]
245,29-06-2010,30.25,-97.68,1277787600,25.5,26.17,79,1012,0,0,0,20,0,0,134,[]
246,29-06-2010,31.7784,-106.389,1277787600,22.68,22.1,42,1014,2.46,78,0,98,0,0,1182,[]
247,30-06-2010,26.097,-97.1672,1277874000,28.89,35.08,83,1006,10.3,60,13.9,75,1.65,0,0,[]
248,30-06-2010,26.0372,-97.5435,1277874000,27.33,32.08,93,1006,4.1,10,0,100,0.53,0,14,[]
249,30-06-2010,26.1383,-97.8758,1277874000,27.44,31.89,89,1007,3.1,10,0,0,0,0,21,[]
250,01-07-2010,26.1379,-97.87,1277960400,25.92,27.02,94,1003,9.3,90,12.9,100,13.47,0,21,[]
251,01-07-2010,26.0366,-97.5427,1277960400,26.13,26.13,93,1003,10.3,90,14.4,100,16.7,0,14,[]
252,01-07-2010,27.5351,-97.8896,1277960400,26.52,26.52,87,1008,8.2,40,11.8,75,10.9,0,26,[]
253,01-07-2010,29.0202,-95.6854,1277960400,26.27,26.27,94,1012,4.6,50,7.2,100,0.44,0,17,[]
254,01-07-2010,29.0455,-95.7156,1277960400,26.25,26.25,94,1012,4.6,50,7.2,100,0.44,0,12,[]
255,01-07-2010,29.1216,-95.6492,1277960400,26.28,26.28,90,1012,7.2,70,10.3,100,0.44,0,15,[]
256,01-07-2010,27.6939,-98.1258,1277960400,26.03,26.03,94,1009,7.7,40,11.8,100,0.5,0,69,[]
257,01-07-2010,27.8934,-97.3242,1277960400,27.25,31.22,88,1010,11.3,70,15.9,100,0.14,0,13,[]
258,01-07-2010,27.7091,-98.1677,1277960400,25.98,25.98,94,1009,7.7,40,11.8,100,0.5,0,79,[]
259,02-07-2010,27.7091,-98.1677,1278046800,26.42,26.42,100,1013,3.1,80,0,75,0.42,0,79,[]
260,03-07-2010,27.7091,-98.1677,1278133200,26.95,30.9,93,1012,3.1,130,0,0,0,0,79,[]
261,02-07-2010,28.1678,-97.5613,1278046800,26.84,30.67,94,1013,4.14,102,0,100,0.11,0,25,[]
262,03-07-2010,28.1678,-97.5613,1278133200,27.52,32.26,90,1012,4.65,133,0,25,0,0,25,[]
263,02-07-2010,27.9375,-97.8552,1278046800,26.53,26.53,92,1013,4.34,99,0,100,0.84,0,40,[]
264,03-07-2010,27.9375,-97.8552,1278133200,27.34,31.85,91,1012,4.89,131,0,52,0,0,40,[]
265,04-07-2010,27.9375,-97.8552,1278219600,28.02,33.81,90,1011,5.31,133,0,92,0,0,40,[]
266,05-07-2010,27.9375,-97.8552,1278306000,26.96,30.12,85,1011,4.9,135,0,25,0,0,40,[]
267,06-07-2010,27.9375,-97.8552,1278392400,26.91,30.28,88,1010,3.15,125,0,4,0,0,40,[]
268,02-07-2010,29.7514,-95.1869,1278046800,26.96,30.72,91,1015,4.6,90,0,100,0,0,31,[]
269,03-07-2010,34.95,-101.67,1278133200,21.28,22.05,99,1014,5.55,158,0,100,0.42,0,867,[]
270,03-07-2010,32.93,-102.4638,1278133200,21.33,22.08,98,1013,3.65,137,0,100,1.58,0,999,[]
271,03-07-2010,33.2312,-102.3412,1278133200,21.05,21.77,98,1013,4.17,142,0,100,1.48,0,1025,[]
272,04-07-2010,33.2312,-102.3412,1278219600,20.86,21.43,93,1010,6.18,166,0,100,0,0,1025,[]
273,03-07-2010,33.58,-102.37,1278133200,20.43,21.09,98,1013,4.26,143,0,100,1.34,0,1072,[]
274,04-07-2010,33.58,-102.37,1278219600,20.36,20.88,93,1010,5.68,168,0,100,0,0,1072,[]
275,05-07-2010,33.58,-102.37,1278306000,22.06,22.75,93,1009,6.01,176,0,46,0,0,1072,[]
276,06-07-2010,33.58,-102.37,1278392400,21.27,21.88,93,1012,4.3,161,0,10,0,0,1072,[]
277,03-07-2010,33.5,-102.02,1278133200,20.88,21.58,98,1013,4.44,144,0,100,1.41,0,1014,[]
278,04-07-2010,33.5,-102.02,1278219600,20.63,21.18,93,1010,6.25,169,0,100,0.42,0,1014,[]
279,03-07-2010,33.67,-101.53,1278133200,20.92,21.65,99,1014,4.49,150,0,100,0.91,0,967,[]
280,04-07-2010,33.67,-101.53,1278219600,20.47,21.03,94,1010,5.86,163,0,100,1.2,0,967,[]
281,04-07-2010,32.97,-101.83,1278219600,21.45,22.08,93,1010,5.26,175,0,99,1.54,0,930,[]
282,04-07-2010,33.998,-101.3654,1278219600,20.13,20.65,94,1010,5.7,158,0,100,1.16,0,973,[]
283,04-07-2010,33.35,-101.55,1278219600,21.01,21.59,93,1010,4.83,169,0,100,1.78,0,919,[]
284,04-07-2010,30.67,-101.83,1278219600,24.54,25.4,90,1010,6.92,149,0,100,0,0,660,[]
285,04-07-2010,30.15,-102.4,1278219600,22.64,23.41,94,1010,6.91,131,0,100,0.53,0,944,[]
286,04-07-2010,33.6055,-101.9009,1278219600,20.44,20.89,90,1010,6.2,150,0,100,3.6,0,987,[]
287,05-07-2010,33.6055,-101.9009,1278306000,22.19,22.81,90,1009,6.7,170,0,75,0,0,987,[]
288,06-07-2010,33.6055,-101.9009,1278392400,21.85,22.36,87,1012,2.6,150,0,75,0,0,987,[]
289,04-07-2010,33.18,-102.28,1278219600,20.95,21.53,93,1010,6.18,166,0,100,0,0,1011,[]
290,05-07-2010,33.18,-102.28,1278306000,22.35,23.1,94,1010,5.82,173,0,42,0,0,1011,[]
291,06-07-2010,33.18,-102.28,1278392400,21.27,21.88,93,1012,4.41,158,0,5,0,0,1011,[]
292,07-07-2010,33.18,-102.28,1278478800,21.97,22.23,77,1014,1.96,155,0,77,0,0,1011,[]
293,08-07-2010,33.18,-102.28,1278565200,19.58,20.07,95,1017,3.27,108,0,68,0,0,1011,[]
294,09-07-2010,33.18,-102.28,1278651600,20.99,21.36,85,1019,3.67,68,0,66,0,0,1011,[]
295,10-07-2010,33.18,-102.28,1278738000,21,21.64,95,1019,2.81,112,0,57,0,0,1011,[]
296,04-07-2010,29.95,-101.12,1278219600,25.29,26.25,91,1009,7.08,138,0,97,0.81,0,497,[]
297,04-07-2010,29.73,-101.23,1278219600,25.1,26.02,90,1009,6.48,134,0,100,0.41,0,509,[]
298,04-07-2010,30.34,-101.02,1278219600,24.46,25.34,91,1010,7.13,143,0,90,1.07,0,628,[]
299,04-07-2010,32.9695,-101.835,1278219600,21.45,22.08,93,1010,5.26,175,0,99,1.54,0,926,[]
300,05-07-2010,32.9695,-101.835,1278306000,22.6,23.37,94,1010,5.46,169,0,21,0,0,926,[]
301,06-07-2010,32.9695,-101.835,1278392400,22.44,23.06,89,1012,4,153,0,69,0,0,926,[]
302,07-07-2010,32.9695,-101.835,1278478800,22.49,22.78,76,1014,2.23,141,0,73,0,0,926,[]
303,08-07-2010,32.9695,-101.835,1278565200,20.41,20.99,95,1017,3.14,103,0,49,0,0,926,[]
304,09-07-2010,32.9695,-101.835,1278651600,21.17,21.77,93,1019,4.18,69,0,100,0.54,0,926,[]
305,10-07-2010,32.9695,-101.835,1278738000,21.03,21.72,97,1019,2.36,101,0,99,0,0,926,[]
306,04-07-2010,30.2941,-101.0536,1278219600,24.55,25.44,91,1010,7.13,143,0,90,1.07,0,623,[]
307,04-07-2010,30,-101.4,1278219600,24.72,25.6,90,1009,6.84,134,0,100,0.3,0,578,[]
308,04-07-2010,33.0731,-101.0275,1278219600,22.77,23.48,91,1010,4.51,159,0,91,3.48,0,644,[]
309,05-07-2010,33.0731,-101.0275,1278306000,23.58,24.4,92,1010,5.06,172,0,63,0.69,0,644,[]
310,06-07-2010,33.0731,-101.0275,1278392400,24.47,25.19,85,1011,2.33,157,0,99,0,0,644,[]
311,07-07-2010,33.0731,-101.0275,1278478800,23.27,23.66,77,1013,2.4,144,0,88,0,0,644,[]
312,08-07-2010,33.0731,-101.0275,1278565200,22.62,23.24,88,1016,2.36,107,0,50,0,0,644,[]
313,09-07-2010,33.0731,-101.0275,1278651600,22.08,22.88,97,1018,3.34,67,0,96,1.7,0,644,[]
314,10-07-2010,33.0731,-101.0275,1278738000,22.44,23.22,95,1018,1.29,112,0,66,0,0,644,[]
315,05-07-2010,29.35,-100.93,1278306000,25.2,26.23,94,1010,2.6,160,0,75,4,0,288,[]
316,06-07-2010,28.74,-100.48,1278392400,25.78,26.82,92,1011,3.57,106,0,94,2.41,0,245,[]
317,07-07-2010,35.2894,-101.6352,1278478800,21.29,20.99,58,1013,3.6,220,0,100,0,0,1086,[]
318,08-07-2010,35.2894,-101.6352,1278565200,18.51,18.92,96,1019,2.76,58,0,63,1.1,0,1086,[]
319,07-07-2010,35.1879,-101.873,1278478800,21.4,21.55,75,1013,5.22,160,0,98,0,0,1111,[]
320,08-07-2010,35.1879,-101.873,1278565200,18.49,18.9,96,1019,2.76,58,0,63,1.1,0,1111,[]
321,07-07-2010,35.0005,-101.945,1278478800,21.44,21.57,74,1013,4.77,169,0,97,0,0,1103,[]
322,08-07-2010,35.0005,-101.945,1278565200,18.52,18.91,95,1019,2.84,50,0,50,3.94,0,1103,[]
323,07-07-2010,35.3057,-101.3283,1278478800,21.31,21.59,80,1014,5.12,157,0,100,0,0,1042,[]
324,08-07-2010,35.3057,-101.3283,1278565200,19.04,19.43,93,1019,3.24,93,0,49,0.12,0,1042,[]
325,08-07-2010,27.7068,-99.7792,1278565200,28.27,32.96,81,1012,1.72,99,0,47,0.15,0,151,[]
326,09-07-2010,27.7068,-99.7792,1278651600,25.36,26.41,94,1012,5.23,81,0,100,1.79,0,151,[]
327,10-07-2010,27.7068,-99.7792,1278738000,27.6,31.93,86,1015,4.83,110,0,98,0,0,151,[]
328,11-07-2010,27.7068,-99.7792,1278824400,29,34.1,77,1015,5.15,133,0,2,0,0,151,[]
329,08-07-2010,33.9798,-99.5411,1278565200,23.95,24.75,90,1016,1.28,128,0,66,0,0,411,[]
330,08-07-2010,34.1158,-99.7408,1278565200,23.63,24.42,91,1016,1.21,129,0,84,0.66,0,447,[]
331,08-07-2010,28.8958,-97.08,1278565200,26.46,26.46,96,1013,3.1,40,0,75,0.45,0,36,[]
332,08-07-2010,33.6,-99.26,1278565200,24.77,25.5,84,1015,1.68,128,0,17,0,0,396,[]
333,08-07-2010,31.5307,-97.9115,1278565200,25.67,26.46,83,1015,0,0,0,75,0,0,305,[]
334,08-07-2010,26.5506,-99.1379,1278565200,27.86,32.82,87,1012,0.54,222,0,96,0.96,0,89,[]
335,09-07-2010,26.5506,-99.1379,1278651600,25.82,26.89,93,1011,3.24,99,0,98,0.23,0,89,[]
336,10-07-2010,26.5506,-99.1379,1278738000,27.46,31.42,85,1014,5.34,123,0,96,0,0,89,[]
337,11-07-2010,26.5506,-99.1379,1278824400,28.13,32.76,82,1015,5.56,128,0,2,0,0,89,[]
338,12-07-2010,26.5506,-99.1379,1278910800,28.47,33.49,81,1010,5.47,141,0,2,0,0,89,[]
339,13-07-2010,26.5506,-99.1379,1278997200,28.21,33.14,83,1009,7.86,140,0,0,0,0,89,[]
340,14-07-2010,26.5506,-99.1379,1279083600,28.86,33.74,77,1012,6.73,134,0,0,0,0,89,[]
341,15-07-2010,26.5506,-99.1379,1279170000,29.31,34.92,77,1015,6.18,140,0,4,0,0,89,[]
342,16-07-2010,26.5506,-99.1379,1279256400,28.83,33.87,78,1015,5.38,136,0,9,0,0,89,[]
343,17-07-2010,26.5506,-99.1379,1279342800,29.14,33.43,72,1015,5.08,131,0,80,0,0,89,[]
344,18-07-2010,26.5506,-99.1379,1279429200,29.42,35.22,77,1016,4.46,138,0,42,0,0,89,[]
345,19-07-2010,26.5506,-99.1379,1279515600,29.84,34.65,70,1014,5.23,144,0,12,0,0,89,[]
346,20-07-2010,26.5506,-99.1379,1279602000,29.06,33.64,74,1013,6.68,137,0,26,0,0,89,[]
347,21-07-2010,26.5506,-99.1379,1279688400,29.46,34.63,74,1015,5.66,126,0,49,0,0,89,[]
348,22-07-2010,26.5506,-99.1379,1279774800,28.38,32.72,78,1015,4.09,132,0,9,0,0,89,[]
349,23-07-2010,26.5506,-99.1379,1279861200,28.18,33.59,86,1014,3.06,104,0,94,0,0,89,[]
350,24-07-2010,26.5506,-99.1379,1279947600,26.4,26.4,89,1016,4.13,130,0,83,0,0,89,[]
351,25-07-2010,26.5506,-99.1379,1280034000,27.08,29.72,78,1015,4.39,136,0,39,0,0,89,[]
352,26-07-2010,26.5506,-99.1379,1280120400,27.65,31.11,79,1015,3.14,152,0,72,0,0,89,[]
353,27-07-2010,26.5506,-99.1379,1280206800,26.63,26.63,86,1014,3.96,133,0,38,0,0,89,[]
354,28-07-2010,26.5506,-99.1379,1280293200,28.45,33.25,80,1015,5.53,129,0,26,0,0,89,[]
355,29-07-2010,26.5506,-99.1379,1280379600,26.44,26.44,86,1018,5.26,131,0,91,0,0,89,[]
356,30-07-2010,26.5506,-99.1379,1280466000,27.76,30.71,74,1017,5.47,139,0,12,0,0,89,[]
357,31-07-2010,26.5506,-99.1379,1280552400,27.93,31.92,80,1014,6.16,142,0,0,0,0,89,[]
358,08-07-2010,28.1412,-97.8154,1278565200,26.94,30.46,89,1012,4.35,71,0,100,0.26,0,56,[]
359,09-07-2010,28.1412,-97.8154,1278651600,25.5,26.59,95,1013,3.66,89,0,100,0.17,0,56,[]
360,08-07-2010,28.2076,-97.2997,1278565200,27.17,31.46,92,1012,4.65,76,0,100,1.69,0,11,[]
361,08-07-2010,31.13,-102.23,1278565200,24.02,24.49,77,1015,4.76,97,0,47,0,0,744,[]
362,09-07-2010,26.2658,-98.5826,1278651600,26.07,26.07,95,1011,3.66,109,0,100,0.23,0,52,[]
363,10-07-2010,26.2658,-98.5826,1278738000,27.21,31.34,90,1015,4.42,122,0,26,0,0,52,[]
364,11-07-2010,26.2658,-98.5826,1278824400,27.54,31.9,87,1016,4.51,127,0,2,0,0,52,[]
365,12-07-2010,26.2658,-98.5826,1278910800,27.8,32.34,85,1011,5.11,149,0,0,0,0,52,[]
366,13-07-2010,26.2658,-98.5826,1278997200,27.85,32.63,86,1010,7.1,147,0,1,0,0,52,[]
367,14-07-2010,26.2658,-98.5826,1279083600,28.34,33.5,83,1013,6.29,140,0,6,0,0,52,[]
368,15-07-2010,26.2658,-98.5826,1279170000,28.86,35.21,84,1015,5.2,139,0,17,0,0,52,[]
369,16-07-2010,26.2658,-98.5826,1279256400,27.94,32.89,86,1016,4.55,139,0,25,0,0,52,[]
370,17-07-2010,26.2658,-98.5826,1279342800,28.05,32.07,79,1016,3.88,128,0,38,0,0,52,[]
371,18-07-2010,26.2658,-98.5826,1279429200,28.88,34.2,79,1016,3.38,135,0,18,0,0,52,[]
372,19-07-2010,26.2658,-98.5826,1279515600,28.95,34.6,80,1014,4.33,141,0,6,0,0,52,[]
373,20-07-2010,26.2658,-98.5826,1279602000,28.34,33.32,82,1014,5.32,135,0,11,0,0,52,[]
374,21-07-2010,26.2658,-98.5826,1279688400,29.17,35.45,81,1015,4.22,120,0,60,0,0,52,[]
375,22-07-2010,26.2658,-98.5826,1279774800,28,32.57,83,1014,3.31,115,0,13,0,0,52,[]
376,23-07-2010,26.2658,-98.5826,1279861200,28.21,33.68,86,1014,3.12,77,0,97,0.16,0,52,[]
377,24-07-2010,26.2658,-98.5826,1279947600,26.29,26.29,91,1015,3.43,128,0,40,0,0,52,[]
378,25-07-2010,26.2658,-98.5826,1280034000,26.74,29.66,86,1016,2.86,125,0,14,0,0,52,[]
379,26-07-2010,26.2658,-98.5826,1280120400,27.63,31.19,80,1015,2.19,154,0,89,0,0,52,[]
380,27-07-2010,26.2658,-98.5826,1280206800,26.69,29.62,87,1014,3.29,136,0,16,0,0,52,[]
381,28-07-2010,26.2658,-98.5826,1280293200,28.02,33.12,86,1015,5.21,131,0,30,0,0,52,[]
382,29-07-2010,26.2658,-98.5826,1280379600,26.22,26.22,92,1018,4.16,132,0,95,0,0,52,[]
383,30-07-2010,26.2658,-98.5826,1280466000,27.26,31.24,88,1018,3.92,141,0,18,0,0,52,[]
384,31-07-2010,26.2658,-98.5826,1280552400,27.06,30.91,90,1014,4.87,146,0,5,0,0,52,[]
385,09-07-2010,33.4774,-99.9056,1278651600,23.15,24.05,97,1018,2.6,94,0,89,0.96,0,459,[]
386,09-07-2010,32.0203,-97.1476,1278651600,25.32,26.26,90,1017,1.5,90,0,0,0.11,0,185,[]
387,10-07-2010,26.2278,-98.4463,1278738000,26.87,30.37,90,1015,3.1,120,0,0,0,0,40,[]
388,11-07-2010,26.2278,-98.4463,1278824400,27.16,30.52,84,1016,4.1,130,0,0,0,0,40,[]
389,12-07-2010,26.2278,-98.4463,1278910800,27.41,31.54,87,1011,4.1,150,8.2,0,0,0,40,[]
390,13-07-2010,26.2278,-98.4463,1278997200,27.69,32.33,87,1010,4.6,140,0,100,0,0,40,[]
391,14-07-2010,26.2278,-98.4463,1279083600,28.15,33.68,87,1013,6.7,150,0,100,0,0,40,[]
392,15-07-2010,26.2278,-98.4463,1279170000,28.55,34.9,87,1015,4.6,140,0,0,0,0,40,[]
393,16-07-2010,26.2278,-98.4463,1279256400,27.47,31.71,87,1016,4.6,140,0,0,0,0,40,[]
394,17-07-2010,26.2278,-98.4463,1279342800,27.22,31.02,87,1016,3.1,130,0,0,0,0,40,[]
395,18-07-2010,26.2278,-98.4463,1279429200,28.31,33.24,82,1016,2.6,140,0,0,0,0,40,[]
396,19-07-2010,26.2278,-98.4463,1279515600,28.43,33.38,81,1014,3.6,150,0,0,0,0,40,[]
397,20-07-2010,26.2278,-98.4463,1279602000,27.89,32.12,82,1014,4.6,140,0,0,0,0,40,[]
398,21-07-2010,26.2278,-98.4463,1279688400,28.72,34.17,81,1015,4.6,130,0,0,0,0,40,[]
399,22-07-2010,26.2278,-98.4463,1279774800,27.76,31.93,83,1014,3.31,115,0,13,0,0,40,[]
400,23-07-2010,26.2278,-98.4463,1279861200,27.58,31.6,84,1014,1.5,100,0,0,0.16,0,40,[]
401,24-07-2010,26.2278,-98.4463,1279947600,26.01,26.01,87,1015,2.6,90,0,0,0,0,40,[]
402,25-07-2010,26.2278,-98.4463,1280034000,26.34,26.34,84,1016,3.1,120,0,0,0,0,40,[]
403,26-07-2010,26.2278,-98.4463,1280120400,27.03,30.5,87,1015,0,0,0,0,0,0,40,[]
404,27-07-2010,26.2278,-98.4463,1280206800,26.53,26.53,90,1014,1.5,60,0,0,0,0,40,[]
405,28-07-2010,26.2278,-98.4463,1280293200,27.62,32.13,87,1015,3.6,130,0,0,0,0,40,[]
406,29-07-2010,26.2278,-98.4463,1280379600,25.89,26.88,90,1018,3.1,120,0,40,0,0,40,[]
407,30-07-2010,26.2278,-98.4463,1280466000,26.8,29.9,87,1018,3.6,140,0,0,0,0,40,[]
408,31-07-2010,26.2278,-98.4463,1280552400,26.49,26.49,87,1014,4.1,150,0,0,0,0,40,[]
409,10-07-2010,33.1312,-97.0474,1278738000,24.56,25.42,90,1017,0.87,45,0,100,0.76,0,187,[]
410,12-07-2010,26.113,-97.9356,1278910800,27.04,30.43,86,1011,3.1,170,0,0,0,0,24,[]
411,13-07-2010,26.113,-97.9356,1278997200,27.56,31.96,87,1011,6.2,180,7.7,40,0,0,24,[]
412,14-07-2010,26.113,-97.9356,1279083600,28.12,33.59,87,1013,5.1,160,8.8,100,0,0,24,[]
413,15-07-2010,26.113,-97.9356,1279170000,28.3,34.52,89,1015,4.1,150,0,0,0,0,24,[]
414,16-07-2010,26.113,-97.9356,1279256400,27.01,30.35,86,1016,1.5,150,0,0,0,0,24,[]
415,17-07-2010,26.113,-97.9356,1279342800,26.41,26.41,85,1016,2.1,160,0,0,0,0,24,[]
416,18-07-2010,26.113,-97.9356,1279429200,27.53,30.59,77,1016,1.5,140,0,0,0,0,24,[]
417,19-07-2010,26.113,-97.9356,1279515600,27.91,32.49,84,1014,3.1,160,0,0,0,0,24,[]
418,20-07-2010,26.113,-97.9356,1279602000,27.51,31.42,84,1014,3.6,150,0,0,0,0,24,[]
419,21-07-2010,26.113,-97.9356,1279688400,27.84,31.7,80,1015,2.6,140,0,0,0,0,24,[]
420,22-07-2010,26.113,-97.9356,1279774800,27.45,31.26,84,1014,0,0,0,0,0,0,24,[]
421,23-07-2010,26.113,-97.9356,1279861200,27.24,30.84,85,1014,0,0,0,0,0.41,0,24,[]
422,24-07-2010,26.113,-97.9356,1279947600,26.13,26.13,94,1015,0,0,0,0,0,0,24,[]
423,25-07-2010,26.113,-97.9356,1280034000,25.88,26.93,92,1015,2.15,116,0,8,0,0,24,[]
424,26-07-2010,26.113,-97.9356,1280120400,26.38,26.38,93,1015,0,0,0,0,0,0,24,[]
425,27-07-2010,26.113,-97.9356,1280206800,26.15,26.15,95,1014,0,0,0,0,0,0,24,[]
426,28-07-2010,26.113,-97.9356,1280293200,27.51,31.82,87,1015,4.89,137,0,29,0,0,24,[]
427,29-07-2010,26.113,-97.9356,1280379600,25.56,26.63,94,1018,0,0,0,40,0,0,24,[]
428,30-07-2010,26.113,-97.9356,1280466000,26.7,29.64,87,1018,2.6,160,0,0,0,0,24,[]
429,31-07-2010,26.113,-97.9356,1280552400,25.95,25.95,89,1014,3.6,180,0,0,0,0,24,[]
430,13-07-2010,26.3175,-97.8593,1278997200,27.51,31.82,87,1011,6.2,180,7.7,40,0,0,18,[]
431,14-07-2010,26.3175,-97.8593,1279083600,28.04,33.35,87,1013,5.1,160,8.8,100,0,0,18,[]
432,15-07-2010,26.3175,-97.8593,1279170000,28.31,34.55,89,1016,4.1,150,0,0,0,0,18,[]
433,16-07-2010,26.3175,-97.8593,1279256400,26.91,30.09,86,1016,1.5,150,0,0,0,0,18,[]
434,17-07-2010,26.3175,-97.8593,1279342800,26.47,26.47,85,1016,2.1,160,0,0,0,0,18,[]
435,18-07-2010,26.3175,-97.8593,1279429200,27.47,30.46,77,1016,1.5,140,0,0,0,0,18,[]
436,19-07-2010,26.3175,-97.8593,1279515600,27.8,32.19,84,1015,3.1,160,0,0,0,0,18,[]
437,20-07-2010,26.3175,-97.8593,1279602000,27.51,31.42,84,1014,3.6,150,0,0,0,0,18,[]
438,21-07-2010,26.3175,-97.8593,1279688400,27.94,31.95,80,1015,2.6,140,0,0,0,0,18,[]
439,22-07-2010,26.3175,-97.8593,1279774800,27.48,31.34,84,1014,0,0,0,0,0,0,18,[]
440,23-07-2010,26.3175,-97.8593,1279861200,27.23,30.81,85,1014,0,0,0,0,0.73,0,18,[]
441,24-07-2010,26.3175,-97.8593,1279947600,26.38,26.38,92,1015,3.41,128,0,24,0,0,18,[]
442,25-07-2010,26.3175,-97.8593,1280034000,25.88,26.95,93,1016,2.14,107,0,3,0,0,18,[]
443,26-07-2010,26.3175,-97.8593,1280120400,26.49,26.49,93,1015,0,0,0,0,0,0,18,[]
444,27-07-2010,26.3175,-97.8593,1280206800,26.15,26.15,95,1014,0,0,0,0,0,0,18,[]
445,28-07-2010,26.3175,-97.8593,1280293200,27.48,31.73,87,1015,4.93,136,0,24,0,0,18,[]
446,29-07-2010,26.3175,-97.8593,1280379600,25.58,26.65,94,1019,0,0,0,40,0,0,18,[]
447,30-07-2010,26.3175,-97.8593,1280466000,26.82,29.95,87,1018,2.6,160,0,0,0,0,18,[]
448,31-07-2010,26.3175,-97.8593,1280552400,25.85,26.81,89,1014,3.6,180,0,0,0,0,18,[]
449,13-07-2010,26.3233,-97.6922,1278997200,27.62,32.72,91,1011,7.7,150,10.3,0,0,0,14,[]
450,14-07-2010,26.3233,-97.6922,1279083600,28.17,35.17,97,1013,6.7,150,0,0,0,0,14,[]
451,15-07-2010,26.3233,-97.6922,1279170000,28.3,35.3,97,1016,3.6,140,0,0,0,0,14,[]
452,16-07-2010,26.3233,-97.6922,1279256400,26.96,30.62,90,1016,3.58,139,0,7,0,0,14,[]
453,17-07-2010,26.3233,-97.6922,1279342800,26.49,26.49,89,1016,2.32,122,0,17,0,0,14,[]
454,18-07-2010,26.3233,-97.6922,1279429200,27.39,31.36,86,1016,2.36,140,0,6,0,0,14,[]
455,19-07-2010,26.3233,-97.6922,1279515600,27.77,32.26,85,1015,3.63,145,0,10,0,0,14,[]
456,20-07-2010,26.3233,-97.6922,1279602000,27.55,31.52,84,1014,4.17,133,0,9,0,0,14,[]
457,21-07-2010,26.3233,-97.6922,1279688400,27.5,32.06,89,1015,3.52,120,0,78,0,0,14,[]
458,22-07-2010,26.3233,-97.6922,1279774800,27.63,32.01,86,1014,2.63,116,0,49,0,0,14,[]
459,23-07-2010,26.3233,-97.6922,1279861200,27.4,32.73,96,1014,0,0,0,0,0.73,0,14,[]
460,24-07-2010,26.3233,-97.6922,1279947600,26.69,30.74,100,1015,2.1,120,0,0,0,0,14,[]
461,25-07-2010,26.3233,-97.6922,1280034000,26.08,26.08,96,1016,2.6,110,0,20,0,0,14,[]
462,26-07-2010,26.3233,-97.6922,1280120400,26.53,26.53,93,1015,2.6,290,0,75,0,0,14,[]
463,27-07-2010,26.3233,-97.6922,1280206800,26.43,26.43,91,1014,2.51,145,0,74,0,0,14,[]
464,28-07-2010,26.3233,-97.6922,1280293200,27.36,31.78,90,1015,4.1,150,0,20,0,0,14,[]
465,29-07-2010,26.3233,-97.6922,1280379600,25.81,26.9,94,1019,3.12,136,0,95,0,0,14,[]
466,30-07-2010,26.3233,-97.6922,1280466000,27.05,31.21,93,1018,2.75,147,0,14,0,0,14,[]
467,31-07-2010,26.3233,-97.6922,1280552400,25.98,25.98,96,1014,3.83,155,0,41,0,0,14,[]
468,14-07-2010,26.8762,-99.2984,1279083600,29.21,34.88,78,1012,4.6,130,7.2,0,0,0,103,[]
469,15-07-2010,26.8762,-99.2984,1279170000,29.7,35.49,75,1015,6.23,140,0,2,0,0,103,[]
470,16-07-2010,26.8762,-99.2984,1279256400,29.38,34.43,74,1015,4.1,140,0,0,0,0,103,[]
471,17-07-2010,26.8762,-99.2984,1279342800,29.59,34.5,72,1015,5,124,0,97,0,0,103,[]
472,18-07-2010,26.8762,-99.2984,1279429200,29.66,35.63,76,1016,4.86,143,0,48,0,0,103,[]
473,19-07-2010,26.8762,-99.2984,1279515600,30.21,35.56,70,1014,5.38,143,0,10,0,0,103,[]
474,20-07-2010,26.8762,-99.2984,1279602000,29.8,35.02,72,1013,6.8,133,0,19,0,0,103,[]
475,21-07-2010,26.8762,-99.2984,1279688400,29.78,35.7,75,1015,5.72,127,0,13,0,0,103,[]
476,22-07-2010,26.8762,-99.2984,1279774800,28.76,33.68,78,1015,4.86,120,0,6,0,0,103,[]
477,23-07-2010,26.8762,-99.2984,1279861200,28.3,33.39,83,1014,3.46,112,0,83,0,0,103,[]
478,24-07-2010,26.8762,-99.2984,1279947600,26.8,29.99,88,1016,4.96,126,0,74,0,0,103,[]
479,16-07-2010,31.7291,-106.3015,1279256400,27.22,27.19,43,1014,0,0,0,100,0,0,1163,[]
480,16-07-2010,31.6199,-106.2293,1279256400,27.87,29.26,60,1014,2.76,105,0,97,0,0,1108,[]
481,24-07-2010,31.8051,-106.5447,1279947600,24.98,25.15,62,1013,4.6,180,0,100,1.31,0,1137,[]
482,26-07-2010,31.2974,-94.5978,1280120400,27.81,31.49,79,1015,1.96,181,0,54,0,0,97,[]
483,26-07-2010,29.5123,-98.4112,1280120400,27.06,29.22,73,1016,1.5,130,0,75,0,0,217,[]
484,26-07-2010,29.563,-98.5359,1280120400,27.02,28.97,71,1016,1.5,130,0,75,0,0,284,[]
485,29-07-2010,31.2909,-105.8663,1280379600,25.66,26.24,75,1017,2.52,116,0,15,0,0,1068,[]
